

exact wire length per path (in segments): 
 
net#:	path#:	CHAN:	IPAD:	OPAD:	SWITCH:	COMB:	FFIN:	FFOUT:
[769]	-108-	1	0	0	2	0	1	0
[769]	-109-	0	0	0	1	0	1	0
[769]	-110-	1	0	0	2	0	1	0
[769]	-111-	0	0	0	1	0	1	0
[769]	-112-	0	0	0	1	0	1	0
[769]	-113-	0	0	0	1	0	1	0
[769]	-114-	0	0	0	1	0	1	0
[769]	-115-	0	0	0	1	0	1	0
[769]	-116-	0	0	0	1	0	1	0
[769]	-117-	0	0	0	1	0	1	0
[769]	-118-	2	0	0	3	0	1	0
[769]	-119-	1	0	0	2	0	1	0
[769]	-120-	1	0	0	2	0	1	0
[769]	-121-	0	0	0	1	0	1	0
[769]	-122-	0	0	0	1	0	1	0
[769]	-123-	0	0	0	1	0	1	0
[769]	-124-	0	0	0	1	0	1	0
[769]	-125-	1	0	0	2	0	1	0
[769]	-126-	0	0	0	1	0	1	0
[769]	-127-	0	0	0	1	0	1	0
[769]	-128-	0	0	0	1	0	1	0
[769]	-129-	0	0	0	1	0	1	0
[769]	-130-	1	0	0	2	0	1	0
[769]	-131-	2	0	0	3	0	1	0
[769]	-132-	1	0	0	2	0	1	0
[769]	-133-	0	0	0	1	0	1	0
[769]	-134-	0	0	0	1	0	1	0
[769]	-135-	1	0	0	2	0	1	0
[769]	-136-	0	0	0	1	0	1	0
[769]	-137-	0	0	0	1	0	1	0
[769]	-138-	1	0	0	2	0	1	0
[769]	-139-	1	0	0	2	0	1	0
[769]	-140-	0	0	0	1	0	1	0
[769]	-141-	0	0	0	1	0	1	0
[769]	-142-	0	0	0	1	0	1	0
[769]	-143-	0	0	0	1	0	1	0
[769]	-144-	0	0	0	1	0	1	0
[769]	-145-	0	0	0	1	0	1	0
[769]	-146-	0	0	0	1	0	1	0
[769]	-147-	0	0	0	1	0	1	0
[769]	-148-	2	0	0	3	0	1	0
[769]	-149-	0	0	0	1	0	1	0
[769]	-150-	0	0	0	1	0	1	0
[769]	-151-	2	0	0	3	0	1	0
[769]	-152-	1	0	0	2	0	1	0
[769]	-153-	0	0	0	1	0	1	0
[1058]	-0-	11	0	0	16	1	1	0
[597]	-0-	17	0	1	20	1	0	0
[200]	-0-	4	0	0	9	1	1	0
[885]	-0-	3	0	0	8	1	1	0
[418]	-0-	6	0	0	11	1	1	0
[792]	-0-	11	0	1	14	1	0	0
[8]	-0-	4	0	0	9	1	1	0
[943]	-0-	1	0	0	2	0	1	1
[309]	-0-	8	0	1	11	1	0	0
[591]	-0-	2	0	0	3	0	1	0
[591]	-1-	0	0	0	1	0	1	0
[591]	-2-	0	0	0	1	0	1	0
[591]	-3-	0	0	0	1	0	1	0
[132]	-0-	8	0	1	11	1	0	0
[668]	-0-	1	0	0	2	0	1	0
[848]	-0-	6	0	0	7	0	1	0
[1048]	-0-	1	0	0	2	0	1	0
[32]	-0-	5	1	1	9	1	0	0
[32]	-1-	1	0	0	2	0	1	0
[934]	-0-	2	0	0	3	0	1	0
[604]	-0-	4	0	0	9	1	1	0
[152]	-0-	10	0	0	15	1	1	0
[781]	-0-	11	0	1	14	1	0	0
[1016]	-0-	7	0	0	12	1	1	0
[735]	-0-	21	1	1	25	1	0	0
[735]	-1-	2	0	0	3	0	1	0
[565]	-0-	0	0	0	1	0	1	0
[904]	-0-	1	0	0	2	0	1	0
[904]	-1-	2	0	0	3	0	1	0
[904]	-2-	0	0	0	1	0	1	0
[904]	-3-	2	0	0	3	0	1	0
[904]	-4-	3	0	0	4	0	1	0
[904]	-5-	0	0	0	1	0	1	0
[904]	-6-	0	0	0	1	0	1	0
[904]	-7-	3	0	0	4	0	1	0
[904]	-8-	2	0	0	3	0	1	0
[904]	-9-	0	0	0	1	0	1	0
[904]	-10-	2	0	0	3	0	1	0
[904]	-11-	0	0	0	1	0	1	0
[904]	-12-	3	0	0	4	0	1	0
[904]	-13-	2	0	0	3	0	1	0
[904]	-14-	0	0	0	1	0	1	0
[904]	-15-	2	0	0	3	0	1	0
[904]	-16-	0	0	0	1	0	1	0
[904]	-17-	0	0	0	1	0	1	0
[904]	-18-	0	0	0	1	0	1	0
[904]	-19-	0	0	0	1	0	1	0
[904]	-20-	2	0	0	3	0	1	0
[904]	-21-	1	0	0	2	0	1	0
[904]	-22-	0	0	0	1	0	1	0
[904]	-23-	0	0	0	1	0	1	0
[904]	-24-	2	0	0	3	0	1	0
[904]	-25-	0	0	0	1	0	1	0
[904]	-26-	0	0	0	1	0	1	0
[904]	-27-	7	0	0	8	0	1	0
[904]	-28-	5	0	0	6	0	1	0
[904]	-29-	1	0	0	2	0	1	0
[904]	-30-	0	0	0	1	0	1	0
[904]	-31-	0	0	0	1	0	1	0
[904]	-32-	2	0	0	3	0	1	0
[904]	-33-	2	0	0	3	0	1	0
[904]	-34-	7	0	0	8	0	1	0
[904]	-35-	1	0	0	2	0	1	0
[904]	-36-	0	0	0	1	0	1	0
[904]	-37-	3	0	0	4	0	1	0
[904]	-38-	0	0	0	1	0	1	0
[904]	-39-	0	0	0	1	0	1	0
[904]	-40-	0	0	0	1	0	1	0
[904]	-41-	0	0	0	1	0	1	0
[904]	-42-	1	0	0	2	0	1	0
[904]	-43-	0	0	0	1	0	1	0
[904]	-44-	0	0	0	1	0	1	0
[904]	-45-	0	0	0	1	0	1	0
[904]	-46-	1	0	0	2	0	1	0
[904]	-47-	5	0	0	6	0	1	0
[904]	-48-	0	0	0	1	0	1	0
[904]	-49-	3	0	0	4	0	1	0
[904]	-50-	0	0	0	1	0	1	0
[904]	-51-	1	0	0	2	0	1	0
[904]	-52-	3	0	0	4	0	1	0
[904]	-53-	2	0	0	3	0	1	0
[904]	-54-	0	0	0	1	0	1	0
[904]	-55-	0	0	0	1	0	1	0
[904]	-56-	2	0	0	3	0	1	0
[904]	-57-	0	0	0	1	0	1	0
[904]	-58-	0	0	0	1	0	1	0
[904]	-59-	0	0	0	1	0	1	0
[904]	-60-	0	0	0	1	0	1	0
[904]	-61-	2	0	0	3	0	1	0
[904]	-62-	0	0	0	1	0	1	0
[904]	-63-	0	0	0	1	0	1	0
[904]	-64-	0	0	0	1	0	1	0
[904]	-65-	1	0	0	2	0	1	0
[904]	-66-	2	0	0	3	0	1	0
[904]	-67-	0	0	0	1	0	1	0
[904]	-68-	2	0	0	3	0	1	0
[904]	-69-	0	0	0	1	0	1	0
[904]	-70-	0	0	0	1	0	1	0
[904]	-71-	0	0	0	1	0	1	0
[904]	-72-	1	0	0	2	0	1	0
[904]	-73-	0	0	0	1	0	1	0
[904]	-74-	0	0	0	1	0	1	0
[904]	-75-	2	0	0	3	0	1	0
[904]	-76-	0	0	0	1	0	1	0
[904]	-77-	0	0	0	1	0	1	0
[904]	-78-	0	0	0	1	0	1	0
[904]	-79-	0	0	0	1	0	1	0
[904]	-80-	0	0	0	1	0	1	0
[904]	-81-	2	0	0	3	0	1	0
[904]	-82-	1	0	0	2	0	1	0
[904]	-83-	0	0	0	1	0	1	0
[904]	-84-	0	0	0	1	0	1	0
[904]	-85-	0	0	0	1	0	1	0
[904]	-86-	2	0	0	3	0	1	0
[904]	-87-	0	0	0	1	0	1	0
[904]	-88-	1	0	0	2	0	1	0
[904]	-89-	0	0	0	1	0	1	0
[904]	-90-	0	0	0	1	0	1	0
[904]	-91-	0	0	0	1	0	1	0
[904]	-92-	0	0	0	1	0	1	0
[904]	-93-	0	0	0	1	0	1	0
[904]	-94-	0	0	0	1	0	1	0
[904]	-95-	1	0	0	2	0	1	0
[904]	-96-	0	0	0	1	0	1	0
[904]	-97-	0	0	0	1	0	1	0
[904]	-98-	0	0	0	1	0	1	0
[904]	-99-	0	0	0	1	0	1	0
[904]	-100-	0	0	0	1	0	1	0
[904]	-101-	1	0	0	2	0	1	0
[904]	-102-	0	0	0	1	0	1	0
[904]	-103-	0	0	0	1	0	1	0
[904]	-104-	0	0	0	1	0	1	0
[904]	-105-	0	0	0	1	0	1	0
[904]	-106-	0	0	0	1	0	1	0
[904]	-107-	0	0	0	1	0	1	0
[904]	-108-	2	0	0	3	0	1	0
[904]	-109-	1	0	0	2	0	1	0
[904]	-110-	0	0	0	1	0	1	0
[904]	-111-	0	0	0	1	0	1	0
[904]	-112-	0	0	0	1	0	1	0
[904]	-113-	0	0	0	1	0	1	0
[904]	-114-	1	0	0	2	0	1	0
[904]	-115-	0	0	0	1	0	1	0
[904]	-116-	0	0	0	1	0	1	0
[904]	-117-	1	0	0	2	0	1	0
[904]	-118-	0	0	0	1	0	1	0
[904]	-119-	0	0	0	1	0	1	0
[904]	-120-	1	0	0	2	0	1	0
[904]	-121-	0	0	0	1	0	1	0
[904]	-122-	0	0	0	1	0	1	0
[178]	-0-	14	1	0	18	1	1	0
[178]	-1-	3	0	1	4	0	0	0
[617]	-0-	5	0	0	10	1	1	0
[899]	-0-	6	0	0	10	1	1	0
[566]	-0-	17	1	1	21	1	0	0
[566]	-1-	6	0	0	7	0	1	0
[1040]	-0-	4	0	0	9	1	1	0
[579]	-0-	10	0	1	13	1	0	0
[577]	-0-	4	0	0	9	1	1	0
[525]	-0-	1	0	0	2	0	1	0
[994]	-0-	1	0	0	2	0	1	1
[639]	-0-	39	1	0	43	1	1	0
[639]	-1-	2	0	1	3	0	0	0
[1026]	-0-	8	0	0	13	1	1	1
[446]	-0-	14	0	0	15	0	1	0
[446]	-1-	1	0	0	2	0	1	0
[446]	-2-	0	0	0	1	0	1	0
[446]	-3-	0	0	0	1	0	1	0
[219]	-0-	1	0	0	6	1	1	0
[884]	-0-	2	0	0	3	0	1	0
[391]	-0-	0	0	0	1	0	1	0
[140]	-0-	0	0	0	1	0	1	0
[140]	-1-	0	0	0	1	0	1	0
[140]	-2-	3	0	0	4	0	1	0
[140]	-3-	1	0	0	2	0	1	0
[394]	-0-	4	0	0	9	1	1	0
[715]	-0-	7	0	1	10	1	0	0
[703]	-0-	2	0	0	7	1	1	0
[19]	-0-	5	0	0	10	1	1	0
[158]	-0-	1	0	0	6	1	1	0
[93]	-0-	2	0	0	7	1	1	0
[226]	-0-	0	0	0	1	0	1	0
[226]	-1-	0	0	0	1	0	1	0
[987]	-0-	1	0	0	2	0	1	0
[233]	-0-	8	0	0	9	0	1	0
[233]	-1-	2	0	0	3	0	1	0
[70]	-0-	0	0	0	1	0	1	0
[70]	-1-	2	0	0	3	0	1	0
[329]	-0-	0	0	0	1	0	1	0
[329]	-1-	2	0	0	3	0	1	0
[1079]	-0-	1	0	0	2	0	1	0
[1079]	-1-	0	0	0	1	0	1	0
[90]	-0-	3	0	0	8	1	1	0
[640]	-0-	5	0	0	10	1	1	0
[551]	-0-	5	0	0	10	1	1	0
[910]	-0-	10	0	0	15	1	1	0
[689]	-0-	15	0	1	18	1	0	0
[490]	-0-	3	0	0	8	1	1	0
---	---	---	---	---	---	---	---	---
[all]		9951	51	122	13711	662	1375	385
