

exact wire length per path (in segments): 
 
net#:	path#:	CHAN:	IPAD:	OPAD:	SWITCH:	COMB:	FFIN:	FFOUT:
[47]	-117-	4	0	0	5	0	1	0
[47]	-118-	5	0	0	6	0	1	0
[47]	-119-	1	0	0	2	0	1	0
[47]	-120-	0	0	0	1	0	1	0
[47]	-121-	1	0	0	2	0	1	0
[47]	-122-	1	0	0	2	0	1	0
[47]	-123-	0	0	0	1	0	1	0
[47]	-124-	2	0	0	3	0	1	0
[47]	-125-	0	0	0	1	0	1	0
[47]	-126-	1	0	0	2	0	1	0
[47]	-127-	0	0	0	1	0	1	0
[47]	-128-	3	0	0	4	0	1	0
[47]	-129-	1	0	0	2	0	1	0
[47]	-130-	3	0	0	4	0	1	0
[47]	-131-	0	0	0	1	0	1	0
[47]	-132-	0	0	0	1	0	1	0
[47]	-133-	1	0	0	2	0	1	0
[47]	-134-	0	0	0	1	0	1	0
[47]	-135-	1	0	0	2	0	1	0
[47]	-136-	2	0	0	3	0	1	0
[47]	-137-	0	0	0	1	0	1	0
[47]	-138-	1	0	0	2	0	1	0
[47]	-139-	0	0	0	1	0	1	0
[47]	-140-	3	0	0	4	0	1	0
[47]	-141-	1	0	0	2	0	1	0
[47]	-142-	2	0	0	3	0	1	0
[47]	-143-	0	0	0	1	0	1	0
[47]	-144-	1	0	0	2	0	1	0
[47]	-145-	0	0	0	1	0	1	0
[47]	-146-	1	0	0	2	0	1	0
[47]	-147-	2	0	0	3	0	1	0
[47]	-148-	2	0	0	3	0	1	0
[47]	-149-	0	0	0	1	0	1	0
[47]	-150-	0	0	0	1	0	1	0
[47]	-151-	1	0	0	2	0	1	0
[47]	-152-	0	0	0	1	0	1	0
[47]	-153-	1	0	0	2	0	1	0
[712]	-0-	7	0	0	12	1	1	0
[94]	-0-	16	0	1	19	1	0	0
[822]	-0-	6	0	0	11	1	1	0
[870]	-0-	4	0	0	9	1	1	0
[814]	-0-	6	0	0	11	1	1	0
[114]	-0-	9	0	1	12	1	0	0
[669]	-0-	5	0	0	10	1	1	0
[279]	-0-	2	0	0	3	0	1	1
[117]	-0-	6	0	1	9	1	0	0
[615]	-0-	6	0	0	7	0	1	0
[615]	-1-	0	0	0	1	0	1	0
[615]	-2-	1	0	0	2	0	1	0
[615]	-3-	2	0	0	3	0	1	0
[164]	-0-	9	0	1	12	1	0	0
[412]	-0-	0	0	0	1	0	1	0
[536]	-0-	6	0	0	7	0	1	0
[345]	-0-	0	0	0	1	0	1	0
[165]	-0-	5	1	1	9	1	0	0
[165]	-1-	0	0	0	1	0	1	0
[192]	-0-	1	0	0	2	0	1	0
[659]	-0-	4	0	0	9	1	1	0
[780]	-0-	6	0	0	11	1	1	0
[138]	-0-	9	0	1	12	1	0	0
[723]	-0-	2	0	0	7	1	1	0
[103]	-0-	13	1	0	17	1	1	0
[103]	-1-	7	0	1	8	0	0	0
[410]	-0-	0	0	0	1	0	1	0
[439]	-0-	3	0	0	4	0	1	0
[439]	-1-	4	0	0	5	0	1	0
[439]	-2-	4	0	0	5	0	1	0
[439]	-3-	5	0	0	6	0	1	0
[439]	-4-	1	0	0	2	0	1	0
[439]	-5-	3	0	0	4	0	1	0
[439]	-6-	1	0	0	2	0	1	0
[439]	-7-	1	0	0	2	0	1	0
[439]	-8-	2	0	0	3	0	1	0
[439]	-9-	0	0	0	1	0	1	0
[439]	-10-	0	0	0	1	0	1	0
[439]	-11-	3	0	0	4	0	1	0
[439]	-12-	1	0	0	2	0	1	0
[439]	-13-	6	0	0	7	0	1	0
[439]	-14-	0	0	0	1	0	1	0
[439]	-15-	3	0	0	4	0	1	0
[439]	-16-	2	0	0	3	0	1	0
[439]	-17-	0	0	0	1	0	1	0
[439]	-18-	1	0	0	2	0	1	0
[439]	-19-	8	0	0	9	0	1	0
[439]	-20-	1	0	0	2	0	1	0
[439]	-21-	5	0	0	6	0	1	0
[439]	-22-	3	0	0	4	0	1	0
[439]	-23-	7	0	0	8	0	1	0
[439]	-24-	0	0	0	1	0	1	0
[439]	-25-	0	0	0	1	0	1	0
[439]	-26-	3	0	0	4	0	1	0
[439]	-27-	4	0	0	5	0	1	0
[439]	-28-	3	0	0	4	0	1	0
[439]	-29-	1	0	0	2	0	1	0
[439]	-30-	4	0	0	5	0	1	0
[439]	-31-	2	0	0	3	0	1	0
[439]	-32-	3	0	0	4	0	1	0
[439]	-33-	0	0	0	1	0	1	0
[439]	-34-	1	0	0	2	0	1	0
[439]	-35-	2	0	0	3	0	1	0
[439]	-36-	1	0	0	2	0	1	0
[439]	-37-	1	0	0	2	0	1	0
[439]	-38-	1	0	0	2	0	1	0
[439]	-39-	3	0	0	4	0	1	0
[439]	-40-	0	0	0	1	0	1	0
[439]	-41-	0	0	0	1	0	1	0
[439]	-42-	0	0	0	1	0	1	0
[439]	-43-	0	0	0	1	0	1	0
[439]	-44-	2	0	0	3	0	1	0
[439]	-45-	0	0	0	1	0	1	0
[439]	-46-	0	0	0	1	0	1	0
[439]	-47-	2	0	0	3	0	1	0
[439]	-48-	1	0	0	2	0	1	0
[439]	-49-	3	0	0	4	0	1	0
[439]	-50-	1	0	0	2	0	1	0
[439]	-51-	2	0	0	3	0	1	0
[439]	-52-	2	0	0	3	0	1	0
[439]	-53-	1	0	0	2	0	1	0
[439]	-54-	2	0	0	3	0	1	0
[439]	-55-	1	0	0	2	0	1	0
[439]	-56-	0	0	0	1	0	1	0
[439]	-57-	0	0	0	1	0	1	0
[439]	-58-	0	0	0	1	0	1	0
[439]	-59-	1	0	0	2	0	1	0
[439]	-60-	0	0	0	1	0	1	0
[439]	-61-	1	0	0	2	0	1	0
[439]	-62-	2	0	0	3	0	1	0
[439]	-63-	0	0	0	1	0	1	0
[439]	-64-	1	0	0	2	0	1	0
[439]	-65-	0	0	0	1	0	1	0
[439]	-66-	0	0	0	1	0	1	0
[439]	-67-	1	0	0	2	0	1	0
[439]	-68-	0	0	0	1	0	1	0
[439]	-69-	2	0	0	3	0	1	0
[439]	-70-	1	0	0	2	0	1	0
[439]	-71-	1	0	0	2	0	1	0
[439]	-72-	1	0	0	2	0	1	0
[439]	-73-	1	0	0	2	0	1	0
[439]	-74-	2	0	0	3	0	1	0
[439]	-75-	0	0	0	1	0	1	0
[439]	-76-	0	0	0	1	0	1	0
[439]	-77-	4	0	0	5	0	1	0
[439]	-78-	2	0	0	3	0	1	0
[439]	-79-	0	0	0	1	0	1	0
[439]	-80-	3	0	0	4	0	1	0
[439]	-81-	0	0	0	1	0	1	0
[439]	-82-	1	0	0	2	0	1	0
[439]	-83-	1	0	0	2	0	1	0
[439]	-84-	1	0	0	2	0	1	0
[439]	-85-	1	0	0	2	0	1	0
[439]	-86-	1	0	0	2	0	1	0
[439]	-87-	0	0	0	1	0	1	0
[439]	-88-	1	0	0	2	0	1	0
[439]	-89-	1	0	0	2	0	1	0
[439]	-90-	2	0	0	3	0	1	0
[439]	-91-	2	0	0	3	0	1	0
[439]	-92-	1	0	0	2	0	1	0
[439]	-93-	1	0	0	2	0	1	0
[439]	-94-	0	0	0	1	0	1	0
[439]	-95-	1	0	0	2	0	1	0
[439]	-96-	1	0	0	2	0	1	0
[439]	-97-	0	0	0	1	0	1	0
[439]	-98-	2	0	0	3	0	1	0
[439]	-99-	2	0	0	3	0	1	0
[439]	-100-	2	0	0	3	0	1	0
[439]	-101-	1	0	0	2	0	1	0
[439]	-102-	1	0	0	2	0	1	0
[439]	-103-	4	0	0	5	0	1	0
[439]	-104-	0	0	0	1	0	1	0
[439]	-105-	2	0	0	3	0	1	0
[439]	-106-	2	0	0	3	0	1	0
[439]	-107-	0	0	0	1	0	1	0
[439]	-108-	0	0	0	1	0	1	0
[439]	-109-	1	0	0	2	0	1	0
[439]	-110-	2	0	0	3	0	1	0
[439]	-111-	0	0	0	1	0	1	0
[439]	-112-	3	0	0	4	0	1	0
[439]	-113-	0	0	0	1	0	1	0
[439]	-114-	0	0	0	1	0	1	0
[439]	-115-	0	0	0	1	0	1	0
[439]	-116-	0	0	0	1	0	1	0
[439]	-117-	3	0	0	4	0	1	0
[439]	-118-	0	0	0	1	0	1	0
[439]	-119-	0	0	0	1	0	1	0
[439]	-120-	2	0	0	3	0	1	0
[439]	-121-	0	0	0	1	0	1	0
[439]	-122-	0	0	0	1	0	1	0
[87]	-0-	12	1	1	16	1	0	0
[87]	-1-	5	0	0	6	0	1	0
[833]	-0-	2	0	0	7	1	1	0
[823]	-0-	8	0	0	12	1	1	0
[106]	-0-	17	1	1	21	1	0	0
[106]	-1-	5	0	0	6	0	1	0
[713]	-0-	5	0	0	10	1	1	0
[137]	-0-	6	0	1	9	1	0	0
[619]	-0-	3	0	0	8	1	1	0
[811]	-0-	1	0	0	2	0	1	0
[251]	-0-	1	0	0	2	0	1	1
[89]	-0-	35	1	0	39	1	1	0
[89]	-1-	2	0	1	3	0	0	0
[618]	-0-	4	0	0	9	1	1	1
[539]	-0-	17	0	0	18	0	1	0
[539]	-1-	0	0	0	1	0	1	0
[539]	-2-	0	0	0	1	0	1	0
[539]	-3-	1	0	0	2	0	1	0
[577]	-0-	4	0	0	9	1	1	0
[277]	-0-	1	0	0	2	0	1	0
[320]	-0-	0	0	0	1	0	1	0
[446]	-0-	15	0	0	16	0	1	0
[446]	-1-	0	0	0	1	0	1	0
[446]	-2-	1	0	0	2	0	1	0
[446]	-3-	1	0	0	2	0	1	0
[869]	-0-	4	0	0	9	1	1	0
[172]	-0-	8	0	1	11	1	0	0
[786]	-0-	5	0	0	10	1	1	0
[832]	-0-	5	0	0	10	1	1	0
[526]	-0-	2	0	0	7	1	1	0
[735]	-0-	6	0	0	11	1	1	0
[522]	-0-	0	0	0	1	0	1	0
[522]	-1-	0	0	0	1	0	1	0
[472]	-0-	0	0	0	1	0	1	0
[611]	-0-	2	0	0	3	0	1	0
[611]	-1-	1	0	0	2	0	1	0
[603]	-0-	1	0	0	2	0	1	0
[603]	-1-	17	0	0	18	0	1	0
[745]	-0-	0	0	0	1	0	1	0
[745]	-1-	3	0	0	4	0	1	0
[631]	-0-	0	0	0	1	0	1	0
[631]	-1-	2	0	0	3	0	1	0
[779]	-0-	3	0	0	8	1	1	0
[617]	-0-	1	0	0	6	1	1	0
[677]	-0-	6	0	0	11	1	1	0
[666]	-0-	7	0	0	12	1	1	0
[88]	-0-	12	0	1	15	1	0	0
[685]	-0-	8	0	0	13	1	1	0
---	---	---	---	---	---	---	---	---
[all]		9746	51	122	13506	662	1375	385
